U.S.	7678	7682	16 percent	7664	7674	Doc1	INF	0.0	Foreign direct investment (FDI) in U.S. businesses, measured on a cumulative stock basis, reached $2.7 trillion at the end of 2012, which is equivalent to about 16 percent of U.S. gross domestic product. NaN
FDI	7775	7778	19 billion	7742	7752	Doc1	FDI	0.0	Starting from a base of less than $19 billion in 1990, the stock of FDI in China rose to over $300 billion at the end of 1999. NaN
FDI	7775	7778	1990	7756	7760	Doc1	POP	0.0	Starting from a base of less than $19 billion in 1990, the stock of FDI in China rose to over $300 billion at the end of 1999. NaN
FDI	7775	7778	300 billion	7802	7813	Doc1	FDI	0.0	Starting from a base of less than $19 billion in 1990, the stock of FDI in China rose to over $300 billion at the end of 1999. NaN
China	7782	7787	19 billion	7742	7752	Doc1	FDI	0.0	Starting from a base of less than $19 billion in 1990, the stock of FDI in China rose to over $300 billion at the end of 1999. NaN
China	7782	7787	1990	7756	7760	Doc1	POP	0.0	Starting from a base of less than $19 billion in 1990, the stock of FDI in China rose to over $300 billion at the end of 1999. NaN
China	7782	7787	300 billion	7802	7813	Doc1	FDI	0.0	Starting from a base of less than $19 billion in 1990, the stock of FDI in China rose to over $300 billion at the end of 1999. NaN
China	7782	7787	1999	7828	7832	Doc1	POP	0.0	Starting from a base of less than $19 billion in 1990, the stock of FDI in China rose to over $300 billion at the end of 1999. NaN
Bangladesh	7907	7917	2011	7944	7948	Doc1	POP	0.0	The latest value for Exports of goods and services (BoP, current US$) in Bangladesh was $26,990,090,000 as of 2011. NaN
United States	8095	8108	2014	8171	8175	Doc1	POP	0.0	United States exports rose by 1.2 percent to USD197.5 billion in October of 2014 from $195.2 billion in September of 2014. 1.0
United States	8095	8108	2014	8212	8216	Doc1	POP	0.0	United States exports rose by 1.2 percent to USD197.5 billion in October of 2014 from $195.2 billion in September of 2014. 1.0
Japan	8256	8261	86.44	8305	8310	Doc1	LIFE	56638.0	A government report said in July that Japan's average life expectancy set a world-best 86.44 years for women while men's average life expectancy came fifth globally with 79.59 years. 1.0
China	8401	8406	2012	8470	8474	Doc1	POP	0.0	China leads the list, with 9.86 million kilotons of CO2 emissions in 2012, as compared to 9.7 million kilotons in 2011. 0.9786031491236588
China	8401	8406	9.7 million	8491	8502	Doc1	CO2	-633278.0	China leads the list, with 9.86 million kilotons of CO2 emissions in 2012, as compared to 9.7 million kilotons in 2011. 0.9168852011276076
China	8401	8406	2011	8515	8519	Doc1	CO2	0.0	China leads the list, with 9.86 million kilotons of CO2 emissions in 2012, as compared to 9.7 million kilotons in 2011. 1.0
India	8521	8526	1.97	8597	8601	Doc1	LIFE	-619950.0	India, Germany, and Canada had constant CO2 emissions for the two years, at 1.97, 0.81, and 0.56 million kilotons, respectively. 0.9305060776215558
India	8521	8526	0.56 million	8613	8625	Doc1	CO2	-914552.0	India, Germany, and Canada had constant CO2 emissions for the two years, at 1.97, 0.81, and 0.56 million kilotons, respectively. 0.891967913755016
Germany	8528	8535	1.97	8597	8601	Doc1	LIFE	-602436.0	India, Germany, and Canada had constant CO2 emissions for the two years, at 1.97, 0.81, and 0.56 million kilotons, respectively. 0.9388790639721628
Germany	8528	8535	0.56 million	8613	8625	Doc1	CO2	-499682.0	India, Germany, and Canada had constant CO2 emissions for the two years, at 1.97, 0.81, and 0.56 million kilotons, respectively. 0.9336932542365459
Canada	8541	8547	0.56 million	8613	8625	Doc1	CO2	-499682.0	India, Germany, and Canada had constant CO2 emissions for the two years, at 1.97, 0.81, and 0.56 million kilotons, respectively. 0.9336932542365459
U.S. Department of Energy	8668	8693	2012	8749	8753	Doc1	POP	0.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. NaN
U.S. Department of Energy	8668	8693	9.8 million	8762	8773	Doc1	CO2	-603861.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. 0.9812377321984478
U.S. Department of Energy	8668	8693	5.2 million	8823	8834	Doc1	CO2	-603861.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. 0.9813853768391451
Carbon Dioxide Information Analysis Center	8696	8738	2012	8749	8753	Doc1	POP	0.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. NaN
Carbon Dioxide Information Analysis Center	8696	8738	5.2 million	8823	8834	Doc1	CO2	-629816.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. 0.981176856513878
China	8740	8745	2012	8749	8753	Doc1	POP	0.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. 1.0
China	8740	8745	5.2 million	8823	8834	Doc1	CO2	-834894.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. 0.894202981193618
United States	8801	8814	2012	8749	8753	Doc1	POP	0.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. 1.0
United States	8801	8814	5.2 million	8823	8834	Doc1	CO2	-468989.0	According to the U.S. Department of Energy’s Carbon Dioxide Information Analysis Center, China in 2012 emitted 9.8 million kilotons of CO2, while the United States emitted 5.2 million kilotons. 0.757883428203267
Russia	8867	8873	2013	8848	8852	Doc1	POP	0.0	In 2013, exports from Russia amounted to US$526.4 billion, up 74.4% since 2009. NaN
Russia	8867	8873	526.4 billion	8889	8902	Doc1	FDI	0.0	In 2013, exports from Russia amounted to US$526.4 billion, up 74.4% since 2009. NaN
Russia	8867	8873	2009	8919	8923	Doc1	POP	0.0	In 2013, exports from Russia amounted to US$526.4 billion, up 74.4% since 2009. NaN
U.S.	8934	8938	2012	8928	8932	Doc1	POP	0.0	In 2012, U.S. greenhouse gas emissions totaled 6,526 million metric tons CO2. NaN
India	9065	9070	2014	9112	9116	Doc1	POP	0.0	Food Inflation in India decreased to 3.50 percent in November of 2014 from 5.68 percent in October of 2014. NaN
India	9065	9070	2014	9149	9153	Doc1	POP	0.0	Food Inflation in India decreased to 3.50 percent in November of 2014 from 5.68 percent in October of 2014. 1.0
United States	9196	9209	2014	9255	9259	Doc1	POP	0.0	The latest annual inflation rate for the United States is 1.3% through the 12 months ended November 2014, as published by the US government on December 17, 2014. 1.0
United States	9196	9209	17 , 2014	9307	9315	Doc1	POP	0.0	The latest annual inflation rate for the United States is 1.3% through the 12 months ended November 2014, as published by the US government on December 17, 2014. 1.0
US	9281	9283	12	9230	9232	Doc1	LIFE	0.0	The latest annual inflation rate for the United States is 1.3% through the 12 months ended November 2014, as published by the US government on December 17, 2014. NaN
US	9281	9283	2014	9255	9259	Doc1	POP	0.0	The latest annual inflation rate for the United States is 1.3% through the 12 months ended November 2014, as published by the US government on December 17, 2014. NaN
US	9281	9283	17 , 2014	9307	9315	Doc1	POP	0.0	The latest annual inflation rate for the United States is 1.3% through the 12 months ended November 2014, as published by the US government on December 17, 2014. NaN
China	9325	9330	2014	9320	9324	Doc1	POP	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. NaN
China	9325	9330	17.6 trillion	9340	9353	Doc1	FDI	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. NaN
China	9325	9330	17.4 trillion	9468	9481	Doc1	FDI	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. 0.96261366144339
US	9427	9429	2014	9320	9324	Doc1	POP	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. 0.9984484233693541
US	9427	9429	17.6 trillion	9340	9353	Doc1	FDI	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. 1.0
US	9427	9429	17.4 trillion	9468	9481	Doc1	FDI	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. 1.0
IMF	9506	9509	2014	9320	9324	Doc1	POP	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. 1.0
IMF	9506	9509	17.6 trillion	9340	9353	Doc1	FDI	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. 1.0
IMF	9506	9509	17.4 trillion	9468	9481	Doc1	FDI	0.0	In 2014 China reached $17.6 trillion or 16.48 percent of the world’s purchasing-power-adjusted GDP, while the US made slightly less, 16.28 percent or $17.4 trillion, the FT reported citing IMF data. NaN
Canada	9535	9541	77.5	9572	9576	Doc1	LIFE	0.0	But in the rest of Canada, male life expectancy rose to 77.5 years from 74.1 years and among females it rose to 81.3 years from 79.7 years. NaN
Canada	9535	9541	74.1	9588	9592	Doc1	LIFE	0.0	But in the rest of Canada, male life expectancy rose to 77.5 years from 74.1 years and among females it rose to 81.3 years from 79.7 years. NaN
Brazil	9713	9719	8.51 million	9681	9693	Doc1	AGL	-53950.0	Covering a total area of 8.51 million square kilometers, Brazil has a rangeland of more than 200 million hectares, a farmland of 6.2 million hectares and 100 million hectares of unexploited land. 0.8689003423900233
Brazil	9713	9719	200 million hectare	9749	9769	Doc1	AGL	0.0	Covering a total area of 8.51 million square kilometers, Brazil has a rangeland of more than 200 million hectares, a farmland of 6.2 million hectares and 100 million hectares of unexploited land. 1.0
Brazil	9713	9719	6.2 million	9785	9796	Doc1	AGL	-504621.0	Covering a total area of 8.51 million square kilometers, Brazil has a rangeland of more than 200 million hectares, a farmland of 6.2 million hectares and 100 million hectares of unexploited land. 0.9311319492968818
Brazil	9713	9719	100 million hectare	9810	9830	Doc1	AGL	0.0	Covering a total area of 8.51 million square kilometers, Brazil has a rangeland of more than 200 million hectares, a farmland of 6.2 million hectares and 100 million hectares of unexploited land. 0.96261366144339
australian	9993	10003	2014	9981	9985	Doc1	POP	0.0	The estimated population for 2014 of the Australian continent is about 36.25 million people. NaN
Somalia	10081	10088	1.07 billion	10099	10111	Doc1	FDI	0.0	The Gross Domestic Product (GDP) in Somalia was worth 1.07 billion US dollars in 2010. 0.9234111981232151
Somalia	10081	10088	2010	10126	10130	Doc1	FDI	0.0	The Gross Domestic Product (GDP) in Somalia was worth 1.07 billion US dollars in 2010. NaN
US	10112	10114	1.07 billion	10099	10111	Doc1	FDI	0.0	The Gross Domestic Product (GDP) in Somalia was worth 1.07 billion US dollars in 2010. 1.0
US	10112	10114	2010	10126	10130	Doc1	FDI	0.0	The Gross Domestic Product (GDP) in Somalia was worth 1.07 billion US dollars in 2010. NaN
US	10139	10141	77.84	10201	10206	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
US	10139	10141	83.36	10221	10226	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
US	10139	10141	99.38	10242	10247	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
US	10139	10141	93.11	10261	10266	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
France	10210	10216	54.55	10166	10171	Doc1	POP	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
France	10210	10216	77.84	10201	10206	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
France	10210	10216	83.36	10221	10226	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
France	10210	10216	99.38	10242	10247	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
France	10210	10216	93.11	10261	10266	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
Germany	10230	10237	77.84	10201	10206	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
Germany	10230	10237	83.36	10221	10226	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
Germany	10230	10237	99.38	10242	10247	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
Germany	10230	10237	93.11	10261	10266	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
UK	10251	10253	77.84	10201	10206	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
UK	10251	10253	83.36	10221	10226	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
UK	10251	10253	99.38	10242	10247	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
UK	10251	10253	93.11	10261	10266	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
Italy	10270	10275	77.84	10201	10206	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
Italy	10270	10275	83.36	10221	10226	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
Italy	10270	10275	99.38	10242	10247	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. NaN
Italy	10270	10275	93.11	10261	10266	Doc1	FDI	0.0	In the US, diesel is priced at Rs 54.55 per litre, while it costs Rs 77.84 in France, Rs 83.36 in Germany, Rs 99.38 in UK and Rs 93.11 in Italy. 1.0
United States	10292	10305	46346.36	10315	10323	Doc1	FDI	0.0	Exports in the United States averaged 46346.36 USD Million from 1950 until 2014, reaching an all time high of 198570 USD Million in August of 2014 and a record low of 772 USD Million in March of 1950. 1.0
United States	10292	10305	1950 until 2014	10341	10356	Doc1	POP	0.0	Exports in the United States averaged 46346.36 USD Million from 1950 until 2014, reaching an all time high of 198570 USD Million in August of 2014 and a record low of 772 USD Million in March of 1950. 1.0
United States	10292	10305	198570	10387	10393	Doc1	FDI	0.0	Exports in the United States averaged 46346.36 USD Million from 1950 until 2014, reaching an all time high of 198570 USD Million in August of 2014 and a record low of 772 USD Million in March of 1950. 1.0
United States	10292	10305	2014	10419	10423	Doc1	POP	0.0	Exports in the United States averaged 46346.36 USD Million from 1950 until 2014, reaching an all time high of 198570 USD Million in August of 2014 and a record low of 772 USD Million in March of 1950. 1.0
United States	10292	10305	772	10444	10447	Doc1	FDI	0.0	Exports in the United States averaged 46346.36 USD Million from 1950 until 2014, reaching an all time high of 198570 USD Million in August of 2014 and a record low of 772 USD Million in March of 1950. 0.9977228050680552
United States	10292	10305	1950	10472	10476	Doc1	POP	0.0	Exports in the United States averaged 46346.36 USD Million from 1950 until 2014, reaching an all time high of 198570 USD Million in August of 2014 and a record low of 772 USD Million in March of 1950. 1.0
China	10478	10483	2013	10517	10521	Doc1	POP	0.0	China’s total electricity generated in 2013 amounted to 5322 billion kWh (TWh), including 3959 TWh from coal power stations (74%), 896 TWh from hydro power stations, 140 TWh from wind, 8.7 TWh from solar PV, 112 TWh from nuclear, and the rest from other sources. 1.0
China	10478	10483	5322 billion kwh	10534	10550	Doc1	ELEC	0.0	China’s total electricity generated in 2013 amounted to 5322 billion kWh (TWh), including 3959 TWh from coal power stations (74%), 896 TWh from hydro power stations, 140 TWh from wind, 8.7 TWh from solar PV, 112 TWh from nuclear, and the rest from other sources. 1.0
China	10478	10483	3959	10568	10572	Doc1	ELEC	0.0	China’s total electricity generated in 2013 amounted to 5322 billion kWh (TWh), including 3959 TWh from coal power stations (74%), 896 TWh from hydro power stations, 140 TWh from wind, 8.7 TWh from solar PV, 112 TWh from nuclear, and the rest from other sources. 1.0
China	10478	10483	896	10609	10612	Doc1	ELEC	0.0	China’s total electricity generated in 2013 amounted to 5322 billion kWh (TWh), including 3959 TWh from coal power stations (74%), 896 TWh from hydro power stations, 140 TWh from wind, 8.7 TWh from solar PV, 112 TWh from nuclear, and the rest from other sources. 1.0
China	10478	10483	140	10644	10647	Doc1	ELEC	0.0	China’s total electricity generated in 2013 amounted to 5322 billion kWh (TWh), including 3959 TWh from coal power stations (74%), 896 TWh from hydro power stations, 140 TWh from wind, 8.7 TWh from solar PV, 112 TWh from nuclear, and the rest from other sources. 1.0
China	10478	10483	8.7	10663	10666	Doc1	ELEC	0.0	China’s total electricity generated in 2013 amounted to 5322 billion kWh (TWh), including 3959 TWh from coal power stations (74%), 896 TWh from hydro power stations, 140 TWh from wind, 8.7 TWh from solar PV, 112 TWh from nuclear, and the rest from other sources. 1.0
China	10478	10483	112	10686	10689	Doc1	ELEC	0.0	China’s total electricity generated in 2013 amounted to 5322 billion kWh (TWh), including 3959 TWh from coal power stations (74%), 896 TWh from hydro power stations, 140 TWh from wind, 8.7 TWh from solar PV, 112 TWh from nuclear, and the rest from other sources. 1.0
China	11163	11168	60 percent	11132	11142	Doc1	INF	0.0	almost 60 percent of internet user in China say that consumer review site , as well as discussion forum and blog , influence they purchasing decision , compare with less than 20 percent in the US . NaN
US	11318	11320	20 percent	11300	11310	Doc1	INF	0.0	almost 60 percent of internet user in China say that consumer review site , as well as discussion forum and blog , influence they purchasing decision , compare with less than 20 percent in the US . NaN
India	11575	11580	10	11529	11531	Doc1	POP	0.0	Food inflation rise to 17.65 percent for the week which end April 10 from 17.22 percent in the previous week in India , report the Press Trust of India . NaN
India	11575	11580	17.22 percent	11537	11550	Doc1	INF	0.0	Food inflation rise to 17.65 percent for the week which end April 10 from 17.22 percent in the previous week in India , report the Press Trust of India . NaN
India	11609	11614	10	11529	11531	Doc1	POP	0.0	Food inflation rise to 17.65 percent for the week which end April 10 from 17.22 percent in the previous week in India , report the Press Trust of India . 0.9983903373438393
Fiji	11617	11621	5.1 percent	11640	11651	Doc1	INF	84155.0	Fiji inflation jump to 5.1 percent SUVA , Oct. 14 -lrb- Xinhua -rrb- inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . 1.0
Fiji	11617	11621	14	11664	11666	Doc1	POP	0.0	Fiji inflation jump to 5.1 percent SUVA , Oct. 14 -lrb- Xinhua -rrb- inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . NaN
SUVA	11652	11656	14	11664	11666	Doc1	POP	0.0	Fiji inflation jump to 5.1 percent SUVA , Oct. 14 -lrb- Xinhua -rrb- inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . 1.0
Xinhua	11673	11679	14	11664	11666	Doc1	POP	0.0	Fiji inflation jump to 5.1 percent SUVA , Oct. 14 -lrb- Xinhua -rrb- inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . NaN
Fiji	11699	11703	5.1 percent	11640	11651	Doc1	INF	0.0	Fiji inflation jump to 5.1 percent SUVA , Oct. 14 -lrb- Xinhua -rrb- inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . NaN
Fiji	11699	11703	14	11664	11666	Doc1	POP	0.0	Fiji inflation jump to 5.1 percent SUVA , Oct. 14 -lrb- Xinhua -rrb- inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . NaN
Reserve Bank of Fiji	11792	11812	14	11664	11666	Doc1	POP	0.0	Fiji inflation jump to 5.1 percent SUVA , Oct. 14 -lrb- Xinhua -rrb- inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . 1.0
Reserve Bank of Fiji	11792	11812	2.2 percent	11756	11767	Doc1	INF	1741315.0	Fiji inflation jump to 5.1 percent SUVA , Oct. 14 -lrb- Xinhua -rrb- inflation in Fiji more than double in August to 5.1 percent , up from 2.2 percent in July , accord to the Reserve Bank of Fiji 's September economic review . 1.0
Zhao	12126	12130	1.83 billion ton	12049	12066	Doc1	CO2	0.0	Such a decline in population growth leads to a reduction of 1.83 billion tons of carbon dioxide emissions in China per annum at present, Zhao said. NaN
Finland	12216	12223	2008	12286	12290	Doc1	POP	0.0	According to the authority's preliminary estimate, greenhouse gas emissions in Finland amounted to 70.1 million tons of carbon dioxide equivalent in 2008. NaN
China	12336	12341	10 billion	12308	12318	Doc1	FDI	0.0	So every extra $10 billion of goods sold to China is like its own little stimulus program. NaN
Pakistan	12406	12414	258.42 million	12423	12437	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Pakistan	12406	12414	1991	12441	12445	Doc1	POP	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Pakistan	12406	12414	4273 million	12565	12577	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 0.96261366144339
Pakistan	12406	12414	288	12613	12616	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 0.96261366144339
Afghanistan	12471	12482	258.42 million	12423	12437	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Afghanistan	12471	12482	1991	12441	12445	Doc1	POP	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Afghanistan	12471	12482	2007	12511	12515	Doc1	LIFE	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Afghanistan	12471	12482	4273 million	12565	12577	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 0.96261366144339
Afghanistan	12471	12482	288	12613	12616	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 0.96261366144339
Pakistan	12539	12547	258.42 million	12423	12437	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 1.0
Pakistan	12539	12547	1991	12441	12445	Doc1	POP	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 0.9983903373438393
Pakistan	12539	12547	2007	12511	12515	Doc1	LIFE	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Pakistan	12539	12547	4273 million	12565	12577	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. NaN
Pakistan	12539	12547	288	12613	12616	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 0.96261366144339
Afghanistan	12587	12598	258.42 million	12423	12437	Doc1	FDI	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 1.0
Afghanistan	12587	12598	1991	12441	12445	Doc1	POP	0.0	The inflow of FDI into Pakistan was US$ 258.42 million in 1991, and in the same year in Afghanistan it was zero but in the year 2007 the inflow of FDI into Pakistan increased to US$ 4273 million and into Afghanistan it was at US$ 288 during 2007. 0.9983903373438393
